object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
XMM_VVDS_J014433.17+035912.63_N708,--,N708,524,101,S2022B,object,XMM_VVDS_J014433.17+035912.63_N708,LeathaudGreene,Merian,26.138224648588796,2020B-0288,3.986842954210497,600.0,1,False
XMM_VVDS_J014751.55+022628.86_N708,--,N708,524,102,S2022B,object,XMM_VVDS_J014751.55+022628.86_N708,LeathaudGreene,Merian,26.96479643659389,2020B-0288,2.441352452772314,600.0,1,False
XMM_VVDS_J015111.18+005304.66_N708,--,N708,524,103,S2022B,object,XMM_VVDS_J015111.18+005304.66_N708,LeathaudGreene,Merian,27.796599972064552,2020B-0288,0.8846281828680198,600.0,1,False
XMM_VVDS_J020121.16-035056.76_N708,--,N708,524,104,S2022B,object,XMM_VVDS_J020121.16-035056.76_N708,LeathaudGreene,Merian,30.33817127358434,2020B-0288,-3.8491019132945414,600.0,1,False
XMM_VVDS_J013740.65+035828.70_N708,--,N708,524,105,S2022B,object,XMM_VVDS_J013740.65+035828.70_N708,LeathaudGreene,Merian,24.419413569686647,2020B-0288,3.9746392677464772,600.0,1,False
XMM_VVDS_J014101.39+022632.89_N708,--,N708,524,106,S2022B,object,XMM_VVDS_J014101.39+022632.89_N708,LeathaudGreene,Merian,25.25582282890302,2020B-0288,2.4424711569861315,600.0,1,False
XMM_VVDS_J014423.14+005353.06_N708,--,N708,524,107,S2022B,object,XMM_VVDS_J014423.14+005353.06_N708,LeathaudGreene,Merian,26.096447384057207,2020B-0288,0.8980724965371784,600.0,1,False
XMM_VVDS_J013407.39+022634.43_N708,--,N708,524,108,S2022B,object,XMM_VVDS_J013407.39+022634.43_N708,LeathaudGreene,Merian,23.53082987660162,2020B-0288,2.4428972733948,600.0,1,False
XMM_VVDS_J013731.50+005439.00_N708,--,N708,524,109,S2022B,object,XMM_VVDS_J013731.50+005439.00_N708,LeathaudGreene,Merian,24.381281152587942,2020B-0288,0.9108343353392782,600.0,1,False
XMM_VVDS_J013036.02+005522.39_N708,--,N708,524,110,S2022B,object,XMM_VVDS_J013036.02+005522.39_N708,LeathaudGreene,Merian,22.65010144997537,2020B-0288,0.9228877195792677,600.0,1,False
XMM_VVDS_J221536.85+005353.06_N708,--,N708,524,111,S2022B,object,XMM_VVDS_J221536.85+005353.06_N708,LeathaudGreene,Merian,-26.096447384057285,2020B-0288,0.898072496537178,600.0,1,False
XMM_VVDS_J221208.44+022628.86_N708,--,N708,524,112,S2022B,object,XMM_VVDS_J221208.44+022628.86_N708,LeathaudGreene,Merian,-26.96479643659393,2020B-0288,2.4413524527723136,600.0,1,False
XMM_VVDS_J221526.82+035912.63_N708,--,N708,524,113,S2022B,object,XMM_VVDS_J221526.82+035912.63_N708,LeathaudGreene,Merian,-26.13822464858879,2020B-0288,3.9868429542104966,600.0,1,False
XMM_VVDS_J222219.34+035828.70_N708,--,N708,524,114,S2022B,object,XMM_VVDS_J222219.34+035828.70_N708,LeathaudGreene,Merian,-24.41941356968664,2020B-0288,3.9746392677464772,600.0,1,False
XMM_VVDS_J222915.21+035752.96_N708,--,N708,524,115,S2022B,object,XMM_VVDS_J222915.21+035752.96_N708,LeathaudGreene,Merian,-22.68660146740507,2020B-0288,3.9647112260308193,600.0,1,False
XMM_VVDS_J222228.49+005439.00_N708,--,N708,524,116,S2022B,object,XMM_VVDS_J222228.49+005439.00_N708,LeathaudGreene,Merian,-24.381281152587917,2020B-0288,0.9108343353392784,600.0,1,False
XMM_VVDS_J221858.60+022632.89_N708,--,N708,524,117,S2022B,object,XMM_VVDS_J221858.60+022632.89_N708,LeathaudGreene,Merian,-25.255822828903035,2020B-0288,2.442471156986131,600.0,1,False
XMM_VVDS_J222552.60+022634.43_N708,--,N708,524,118,S2022B,object,XMM_VVDS_J222552.60+022634.43_N708,LeathaudGreene,Merian,-23.530829876601672,2020B-0288,2.4428972733947996,600.0,1,False
XMM_VVDS_J223249.47+022640.45_N708,--,N708,524,119,S2022B,object,XMM_VVDS_J223249.47+022640.45_N708,LeathaudGreene,Merian,-21.7938337887324,2020B-0288,2.4445706161035354,600.0,1,False
XMM_VVDS_J222923.97+005522.39_N708,--,N708,524,120,S2022B,object,XMM_VVDS_J222923.97+005522.39_N708,LeathaudGreene,Merian,-22.650101449975296,2020B-0288,0.9228877195792681,600.0,1,False
XMM_VVDS_J000343.95+005959.52_N708,--,N708,524,121,S2022B,object,XMM_VVDS_J000343.95+005959.52_N708,LeathaudGreene,Merian,0.9331420969365812,2020B-0288,0.9998674064120842,600.0,1,False
XMM_VVDS_J001111.38+005955.71_N708,--,N708,524,122,S2022B,object,XMM_VVDS_J001111.38+005955.71_N708,LeathaudGreene,Merian,2.7974253848129584,2020B-0288,0.9988085729774403,600.0,1,False
XMM_VVDS_J001837.84+005948.11_N708,--,N708,524,123,S2022B,object,XMM_VVDS_J001837.84+005948.11_N708,LeathaudGreene,Merian,4.657706270749732,2020B-0288,0.9966982666977068,600.0,1,False
XMM_VVDS_J002602.87+005936.77_N708,--,N708,524,124,S2022B,object,XMM_VVDS_J002602.87+005936.77_N708,LeathaudGreene,Merian,6.511983289398469,2020B-0288,0.9935494552367877,600.0,1,False
XMM_VVDS_J003325.74+005921.77_N708,--,N708,524,125,S2022B,object,XMM_VVDS_J003325.74+005921.77_N708,LeathaudGreene,Merian,8.357254877320495,2020B-0288,0.9893831640188594,600.0,1,False
XMM_VVDS_J004045.96+005903.20_N708,--,N708,524,126,S2022B,object,XMM_VVDS_J004045.96+005903.20_N708,LeathaudGreene,Merian,10.191519690461593,2020B-0288,0.9842249359808433,600.0,1,False
XMM_VVDS_J004803.30+005841.16_N708,--,N708,524,127,S2022B,object,XMM_VVDS_J004803.30+005841.16_N708,LeathaudGreene,Merian,12.013776606710556,2020B-0288,0.9781018833003089,600.0,1,False
XMM_VVDS_J005517.28+005815.77_N708,--,N708,524,128,S2022B,object,XMM_VVDS_J005517.28+005815.77_N708,LeathaudGreene,Merian,13.82202444869908,2020B-0288,0.9710481434906575,600.0,1,False
